    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z  halos_M200b   halos_Mvir   halos_Rvir 
   115814892     0.239576     -1.45805      0.71159     -13.2214      21.6995      1789.09   1.1694e+13    1.072e+13      0.52818
   130744148     0.994092    -0.615875      0.87655      1044.94      1246.35       1345.7   4.4503e+13   4.4178e+13     0.858857
   111724584      5.77815    0.0482725     0.633194     -1221.72      1071.17      34.3599   1.9165e+13   1.8353e+13     0.626657
   117577189     0.283509     -1.01272     0.823505     -59.2568      887.159      1803.62   1.4472e+14   1.4325e+14        1.266
   121825581     0.506001     -1.27762     0.422428      57.6167      215.717       1123.1   2.0952e+13   1.9815e+13     0.624331
   111132608      5.90347    -0.513002      0.50286     -769.585      799.573      742.417   1.1369e+13   1.0882e+13     0.517741
   117933103     0.321421    -0.206909      0.51211     -32.2219       1292.7      409.894   3.8331e+13   3.6869e+13     0.778642
   110224339      5.41052    -0.366838     0.529203     -1220.75      395.725      548.485    1.949e+13   1.7704e+13     0.611187
   128014336      1.71873    -0.516864     0.574428      1279.39      182.455      755.841   1.0557e+13   9.5827e+12     0.501075
     3544164      5.77309    -0.518253     0.259754     -479.777      378.663      405.365   1.1754e+13   1.1152e+13     0.498938
   122733133     0.812905     -1.12396     0.449283      240.032      355.784      1130.82   1.5592e+13   1.4943e+13      0.57079
   119448233     0.199323    0.0554524      0.72523     -266.837      1795.57      80.1433   2.9073e+13   2.8586e+13     0.733411
   110608841      5.80856     -1.03163     0.755001     -697.911      492.156      1671.43   2.8423e+13   2.6799e+13     0.719805
   109804483      5.28869     -1.02659     0.898956     -1076.49       68.085      1862.53   8.3808e+13   8.3646e+13      1.06424
   128928831       1.2706    -0.744806     0.495275        777.2      492.169      943.351   1.6242e+13    1.608e+13     0.589051
   124482774      0.54084     -0.69094     0.613715      240.121      1090.61      1122.27    1.072e+13   1.0557e+13     0.519996
   125963108     0.524397    -0.297727     0.839453      347.791      1851.56      785.912   1.2425e+14   1.2263e+14       1.2036
   125869770     0.681737    -0.131292     0.790983      636.216      1789.54      432.819   1.4618e+13    1.413e+13     0.583367
   139871678      1.59657    -0.427435     0.862809      1804.86      510.161      911.504   1.9653e+13   1.9328e+13     0.651328
   128181141      1.63835     -1.01058     0.520768      708.482      84.4497      1176.97   1.1694e+13   1.1045e+13     0.521628
   140457650       1.4339    -0.394359     0.697719      1442.38      685.198      741.888   1.0232e+13   1.0232e+13     0.519335
   116607980     0.223235     -1.14262     0.656067     -78.4651      534.248      1584.34   1.0557e+13   9.7452e+12     0.508733
   113568679      6.21195    -0.427023     0.874859     -774.567      1657.19      1047.23   1.8841e+13   1.8516e+13     0.642656
   129535379      1.32311    -0.132913     0.533864      1155.61      758.523      257.951   1.1857e+13   1.1532e+13     0.530146
   128676061      1.64174    -0.181108     0.513804      1288.73      338.639       274.19   1.2994e+13   1.2181e+13     0.538419
   117938614      6.23214    -0.226942     0.437584     -444.667      1029.37      372.527   2.4363e+13   2.3551e+13     0.662999
   140294799      1.52748   -0.0801484     0.827499       1861.7      745.855      228.503   1.2181e+13   1.2181e+13     0.556894
   106354477      5.78631    -0.183788     0.820597     -1471.02       1266.9      502.298   1.7379e+13   1.7379e+13     0.626572
   111124370      5.81551     -0.38251     0.577489     -1012.09      896.326      658.814   2.7286e+13   2.6637e+13     0.704802
   134061859      1.76954    -0.596644     0.778076      1578.13      126.173      1090.97   1.1694e+13   1.0882e+13     0.534123
   118885140     0.204423    -0.339335     0.713751     -237.006      1606.26      762.279   1.9815e+13   1.8841e+13     0.637547
   124478221     0.696694     -0.55309     0.655823      492.351      1243.32      1005.85   1.2994e+13   1.2019e+13     0.545555
   115574480      6.26116     -1.34392     0.427094     -88.4822      128.912      1145.73   2.5987e+13   2.4038e+13     0.666381
   117357854      6.27464    -0.939024     0.545851     -288.993      674.081      1231.42   2.8099e+13   2.7449e+13     0.708988
   103920598      5.08805   -0.0274671      0.74174     -1848.67      47.4045      64.4998   4.7914e+13   4.6452e+13     0.863597
   129767200      1.14309    -0.473563     0.632628      1036.58      932.139      832.984   1.3318e+13   1.2831e+13     0.556141
   117421552       6.2103    -0.945438     0.638713     -384.162      738.141       1409.7   1.7704e+13   1.7216e+13     0.613822
   119603642    0.0817349    -0.216348     0.791818     -496.645      1786.53      602.143   8.3808e+13   8.2834e+13      1.05194
  1004496091     0.178473    -0.815178     0.871132     -234.042      1260.51      1664.35   4.0808e+13   4.0217e+13     0.832043
   111302710      5.99174    -0.689869     0.685619     -792.355      959.376      1210.19   1.6404e+13    1.608e+13     0.603036
  1001592543      5.35316    -0.983973     0.878523      -1112.4      161.465      1791.13   4.3174e+13   4.2582e+13     0.848513
   128930775      1.48067    -0.736524     0.524019       933.19      339.168      963.824   1.2181e+13   1.2181e+13      0.53919
   109811960      5.29179     -1.05855     0.840975     -966.585       51.636      1800.48   2.0627e+13    2.014e+13     0.659212
   130643392      1.07435    -0.480699     0.845194      1214.69      1257.82      1074.17   2.1602e+13   2.0627e+13     0.664706
   125859467     0.379328   -0.0999142      0.72297       59.721      1775.46      359.509    4.499e+13   4.3853e+13     0.845675
   128401866      1.64232     -1.05137     0.890475      1029.39      102.074      1869.64   1.0232e+13   1.0232e+13     0.527984
   117471742      6.25113    -0.889496     0.750707     -428.306       942.82      1555.15   7.8448e+13   7.7474e+13        1.025
   123674439      0.75021     -0.80136     0.574767      414.231      846.444      1164.31   3.0048e+13   2.8748e+13     0.722706
  1010752028      1.04518    -0.641111     0.882759       1099.8      1169.96      1388.01   3.0163e+13   3.0163e+13     0.756612
   128243878      1.40759    -0.994587     0.606484      751.555      283.925      1345.98    1.072e+13   9.9076e+12     0.508668
   129102003      1.44196    -0.855676     0.689236      1022.38      389.782       1357.1   1.1532e+13    1.007e+13     0.516127
   116651612      5.93961     -1.04212     0.754567     -594.964      564.063      1687.47   1.4943e+13   1.4455e+13     0.585913
   118282253     0.179246    -0.835423     0.684916     -187.886      1013.02      1395.07   1.6567e+13   1.6404e+13     0.607025
   139968017      1.63575    -0.577909     0.870096      1694.12      372.685      1181.81   2.9073e+13   2.8261e+13     0.739671
   110957294      5.70269    -0.118902     0.617128     -1262.48      923.632      288.197   1.1369e+13   1.1207e+13     0.530662
   125922812     0.495526    -0.172918     0.807923      290.976      1886.25      530.378   1.4293e+13   1.4293e+13     0.586432
   130739640     0.854539    -0.643416     0.809041      777.095      1260.99      1318.51   1.0232e+13   9.7452e+12     0.516195
   130644418     0.985412    -0.584931     0.706994      889.285      1087.78      1092.62   1.9978e+13   1.9978e+13     0.649688
   118272343     0.250241    -0.735673     0.705204     -121.227      1185.14      1317.41   4.9863e+13   4.8076e+13     0.870476
   125916669     0.479175     -0.20995      0.73633      239.473       1736.3      558.342   3.5732e+13    3.492e+13     0.784841
   140296260      1.35941   -0.0491595     0.679816      1460.77      899.323      168.483   2.0627e+13   2.0302e+13     0.651389
   139819906      1.49947    -0.357702      0.68584       1489.1      596.897      663.828   1.5105e+13   1.4293e+13     0.579832
     5959412      0.57545    0.0246843    0.0979103        65.09      279.021      20.5568   9.5207e+13   8.8074e+13     0.948946
   117475447       0.1668     -0.97627     0.680717     -166.241      803.417      1518.02   1.9328e+13   1.8678e+13     0.633593
   112624199      6.17807    -0.179748     0.640148     -703.092      1414.87        439.9   1.5917e+13   1.5917e+13     0.598071
    15083905      5.48855   -0.0778407     0.303433     -767.936       343.17      104.263   1.1051e+13   1.0281e+13     0.490407
   118762590      0.28696    -0.199512     0.615423     -91.3586      1513.48      468.334   5.9445e+13   5.8796e+13     0.921903
   134100261      1.69659     -0.69607     0.739561      1387.67      191.318      1202.32   9.9238e+13    9.534e+13      1.09727
   110092709      5.49393     -0.14199     0.456471     -1100.43      491.163      228.883   2.2576e+13   2.1927e+13     0.649364
   110156896      5.53781     -0.37142     0.376095     -851.403      402.826      420.677    3.963e+13   3.7032e+13     0.762744
   129092228      1.45518    -0.740475      0.76638      1260.95      494.927       1331.7   2.2089e+13   2.1602e+13      0.67058
    18836171      1.59568    -0.179907      0.18018      484.459      151.522      106.189    1.795e+13   1.6811e+13     0.560467
     6284041     0.648584    -0.132362     0.291471      241.177      758.312      183.241   1.1788e+13   1.0984e+13     0.500038
   141017029      1.26061    -0.125504     0.837805      1602.52      1203.91      369.653   1.5267e+13   1.5105e+13     0.598784
   129647275      1.08174    -0.355298     0.438064      745.548       777.71      488.016   4.1579e+13   3.9468e+13     0.787577
     7297279      5.49311    -0.503984     0.256875     -574.976      230.693      378.097   1.1386e+13   1.0549e+13     0.489447
   117936439      6.10407    -0.259505     0.467766     -606.466      1010.12      427.387   3.3296e+13   3.2809e+13     0.744036
   122170483     0.744654     -1.33782     0.803993      185.523      226.344      1951.45    1.413e+13   1.3968e+13     0.581764
   129874596      1.03146    -0.772469     0.601708      710.427      751.335      1164.22   6.9353e+13   6.7729e+13      0.96484
   128345685      1.44934      -1.0552     0.825592      894.734      271.488      1784.79   1.7866e+13   1.7541e+13     0.628773
   140303982       1.3735    -0.125657     0.644152      1400.44      822.269      283.557   1.4455e+13    1.413e+13     0.575057
   118061894     0.104645     -0.42036     0.561654     -318.569      1235.31      727.788   1.1532e+13   1.1369e+13     0.529594
     9616987     0.684214    -0.248293     0.326106      291.796      802.231      302.812   3.2283e+13   2.7628e+13     0.685067
   128178677       1.5899    -0.712267     0.671667      1228.24      302.778       1145.6   1.3806e+13   1.3318e+13     0.565505
   104981513      5.46424    -0.491845     0.760697     -1525.52      563.115      959.877   1.0557e+13   1.0557e+13     0.527938
   125927020     0.481891    -0.178895     0.824896      268.773      1917.88      551.211   1.0557e+13   1.0232e+13     0.525341
   116591366        6.164     -1.10853     0.649484      -325.59      509.654      1545.79    6.513e+13   6.4318e+13     0.953583
   141117467       1.2301    -0.287537     0.887808      1582.88      1231.04      723.662   3.0697e+13   3.0048e+13     0.755928
   111188800      5.73249    -0.547086     0.607033     -1043.45      749.454      900.219   1.6404e+13    1.608e+13     0.597811
   122064331     0.554203     -1.29262     0.723536      110.751      310.907      1783.34   1.6567e+13   1.5267e+13     0.594952
    10103480      1.84647    -0.172989     0.248781      692.612      37.1995      122.325   3.1472e+14   2.8914e+14      1.47287
   125457599     0.452806    -0.705773     0.844433      171.548      1411.63      1477.63    1.543e+13   1.5105e+13     0.599097
   128343483      1.70163    -0.905816     0.859466      1260.73      110.674      1649.49   1.9165e+13   1.9003e+13     0.647494
   130468359      1.22569    -0.302669     0.677856      1266.45      991.283      608.624   2.7124e+13   2.3388e+13     0.682709
   112060910      5.81214    -0.506882     0.726382     -1156.38      993.685      992.772   1.8841e+13   1.8516e+13     0.634638
   110613557      5.62531      -0.8818     0.839827     -1088.24      535.158       1642.9   2.1439e+13   2.0952e+13     0.667896
   128123158      1.69555    -0.899663     0.545272      873.892      83.5137      1131.32   2.7286e+13   2.3713e+13     0.675192
   104249657      5.14746     -0.56963     0.751061     -1563.09      36.9268      1024.14   3.2484e+13   2.9398e+13      0.74209
   140351714      1.40474     -0.18113     0.610831      1353.01      729.417      352.324   2.1439e+13   2.1114e+13     0.654931
   129878655      1.26307    -0.639171     0.709151      1141.16      761.609      1140.77   1.3481e+13   1.2994e+13     0.563023
   134109034      1.79103    -0.726465     0.703397      1319.87      49.3545      1182.01   1.7541e+13   1.6892e+13     0.614128
   130299143     0.884392    0.0172109     0.494214      673.391      1126.35      87.0732   5.0837e+13    4.499e+13     0.829915
   104301878      5.24801    -0.669786     0.735954     -1410.51        154.8      1169.42   7.5525e+13    7.455e+13      1.01055
