    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z      halos_M   halos_Rvir 
   116307562      227.781      59.4361     0.321636     -305.595      336.797      770.089   1.3481e+13      569.515
   115403199       181.62        53.57       0.3057     -506.591      14.3267      686.644   4.2229e+12      373.844
    14873562      189.448      46.0336     0.309621     -591.356       98.404      621.516   1.8686e+13      644.784
    15765862      195.821      19.4009     0.157655     -413.977      117.306      151.531   3.5832e+12      354.927
   117052248      245.574      17.0447     0.303251     -334.899      737.398      248.298   4.0605e+12       364.53
     3833420      233.808      16.5416     0.260192     -415.805      568.293       209.14   2.9804e+12      334.151
     3315941      192.752      66.2114     0.303478      -333.49      75.4717      775.661   3.4493e+12      349.373
     2115160      196.471      4.51315     0.213442     -582.641      172.261      47.9573    2.947e+12      325.829
    17229747      257.605      48.3255     0.208909     -85.2258      387.801      446.044   2.9135e+12      330.996
      249479        190.9        3.887     0.311912     -851.764       164.02      58.9365   1.3831e+13      569.031
     3277516      181.025      4.41707     0.169125     -486.519      8.70801      37.5874   2.3442e+12      327.382
    16140258      231.949       17.789     0.172601     -292.076       373.16      152.044   4.8223e+12      393.605
     6568416      343.227      21.2018     0.126023      327.913      98.8346      132.853   3.1814e+12       340.33
    19161399      350.419      35.6222     0.286525      644.187      108.739      468.101   3.2149e+12      350.155
     5415770      268.695      4.49878     0.317293      -20.048      880.278      69.2786   6.3627e+12      455.601
     7469212      185.677      44.2206     0.187943     -385.053      38.2764      376.564   3.8176e+12      359.843
   115421637      187.006      84.7539      0.29169     -74.1565      9.11353      813.714   4.0605e+12      389.671
     8636506      325.351      48.1089     0.202285      318.126      219.865       431.13   1.1185e+13      516.144
   122481095      316.641      27.4069     0.337972      604.114      570.462      430.821   4.5477e+13      837.001
     7634734      255.956      1.10955     0.280244     -191.019      763.616      15.2452   2.7293e+13      738.593
    16194175      213.011      45.5287     0.310098     -508.001      330.044      617.084   1.1352e+13      535.049
     7466408      185.954       52.036     0.165967     -293.252      30.5847      377.871    4.186e+12      365.558
    10594347      335.308      14.3108     0.261194      649.027      298.409      182.226   3.7172e+12      364.777
    16480036      232.175      9.54411     0.305041      -515.09      663.444       141.22   3.1144e+12      347.379
    19047656      295.181       7.4833     0.281388      333.389      709.089      102.924   5.6595e+12      427.258
     7773763      284.286      77.9285     0.280166      40.6189      159.515      769.684   3.2818e+12       347.58
    10405713      346.221       36.942     0.283992      618.732      151.736      479.053   8.4055e+12      485.114
    17023817      254.062      59.3514     0.186209     -74.9139       262.33      460.418   8.9078e+12      473.408
    16871758      196.137      37.3233    0.0962507      -215.79      62.4355      171.275   1.1721e+13      522.194
    17063820      234.975      63.7626     0.252491     -181.206      258.552       640.59   2.4781e+12      326.731
   109228436      195.063      12.5386     0.325918     -853.331      229.661      196.536   6.2207e+13      929.558
   116178722      224.666      28.2633     0.304625     -532.863      526.688        402.8   1.6567e+13      612.124
    14595475      186.645      18.5441      0.33451     -873.114      101.717      294.869   5.0232e+12      408.483
     8125201      270.712      28.0801     0.298073      9.13831      735.508      392.427   1.0616e+13      513.659
   115356781      202.288      44.3742     0.304207     -561.888      230.308      594.134   4.7102e+12      413.771
     4638345      252.843      49.1154    0.0825348     -46.9156      151.967      183.705   1.6845e+13      622.948
    10916987      322.892      21.8105     0.298507      618.115      467.611      310.169   1.2056e+13      530.108
    17057642      230.324      69.0901      0.24093     -155.718      187.724      638.387   4.4539e+12      377.321
    19179838      354.955      37.5961     0.306823      675.854      59.6649      522.428   4.3869e+12      384.811
     2055328      181.182      33.3527     0.274904     -645.808      13.3262      425.157   6.4967e+12      434.757
   121771505      340.875      81.5559     0.334227      128.533       44.572      916.397   5.1974e+12      419.988
    16853642      234.968      31.4533    0.0584347     -84.7008       120.82      90.2549   7.9367e+12      443.472
   109288878      186.711      30.2266     0.322602     -769.579      90.5596      451.477   4.0605e+12      366.023
   117012018      246.813      14.4576     0.312573     -332.126       775.39      217.484   1.7054e+13      616.467
     7635351      251.768      1.48314     0.272496     -239.884      728.238      19.8518   1.9289e+13      643.476
    15118656      203.299      22.7157     0.295918     -701.589       302.13      319.784   8.0706e+13       1004.6
     6397721      271.514      5.04018     0.321684      23.5493      890.702      78.5833   6.0614e+12      437.861
     6791329      315.313      53.7753     0.270513      320.054      316.581      614.529   8.3051e+12      476.011
    16382917        234.2      4.58883     0.289914     -473.771      656.888      65.0053   4.4874e+12       416.69
    17518340      264.726      18.7983     0.262262     -64.3986      697.598      238.469   2.5451e+12      334.314
    17120841      258.559      72.9875     0.322812     -52.0782      257.332      858.087    2.746e+12      327.115
     2304707      216.707      40.7067     0.313088     -530.216      395.304      568.992   2.7795e+12      326.452
   128648226      333.023      8.17335     0.299111      737.808      375.558      118.908   4.2229e+12      381.998
     8866638      301.224      5.21858     0.175947      261.687       431.69      46.1067   3.0809e+12      335.431
   128642096      322.557      7.66075     0.324188      708.867      542.821      120.093   3.7356e+12      384.031
     4658768      232.343      40.9333     0.139014     -186.461      241.627      264.689   2.9804e+12      322.296
     2246510      210.036      1.33507     0.234831      -577.34      333.816      15.5425   3.7507e+12      356.789
    18140561      321.628      72.4111     0.312111      206.098      163.185      829.256   5.4251e+12      422.338
     9564390      290.705      6.10209     0.330688      322.533      853.323      97.5244   2.7795e+12      339.356
    13030082      336.515      16.5146     0.324521      792.907      344.526      256.322   6.4632e+12      430.551
     4922745      256.419      16.0458     0.185335     -120.233      497.701      147.262   2.7795e+12      323.369
    18174702       300.01      31.8771     0.151982      187.023      323.807      232.547   5.3581e+12      396.382
   122452034      318.811      11.7872     0.313746      643.944      563.517      178.564   4.3853e+12      374.484
    17271647      232.615      66.4905     0.308161     -208.235      272.505      788.395   3.5497e+12      362.876
     4903725      265.487      9.26385     0.165261      -37.065      469.644      76.8412   4.5544e+12       374.75
     9621318       293.17      16.2033     0.325202      341.353      797.597      252.107   3.7507e+12      363.192
     3998325       235.44      5.81644      0.33329     -521.493      757.072      93.6456    9.879e+12      510.056
   115422783      215.436      58.8767     0.335556      -391.58      278.648      795.972   3.2484e+12      371.638
     5869942      272.806      72.1118     0.205641      8.84595      180.482      559.848   4.9228e+12      391.841
    11183010      315.656      11.2584     0.319837      624.065      609.929      173.708   4.0521e+12      391.859
     5962606       288.86    0.0851697     0.139902      131.402      384.669      0.60425   2.4446e+12      314.599
     3998469      236.855      5.84124     0.328662     -496.213      759.876      92.8452    4.253e+12      402.452
     6017217      284.544      55.1738     0.234552      95.5615      368.341      546.985   5.0567e+12      400.178
     2002309      181.283      3.68924     0.205494     -586.523      13.1368      37.8276   5.4921e+12      398.701
     4470425      215.155      13.4696     0.075828     -177.769      125.195      52.0781   1.0616e+13      516.503
    10976382      326.367      31.6067     0.336065      660.249       439.21       487.98   3.9181e+12      375.467
     5888605      286.778      71.0116     0.237846      63.4136      210.327      638.412   3.3823e+12      363.653
     3981074      240.872     0.964063     0.301173     -409.662       735.17      14.1622   9.6781e+12      497.509
     2039196      183.259      25.6428     0.240563     -614.206      34.9707       295.32   5.1907e+12      401.537
    18838178       322.07      15.4984     0.145126      320.116      249.469      112.538   6.2288e+12      414.228
    17102267      235.992      76.0755      0.29881     -112.467      166.691      811.053   3.3488e+12      344.777
     4770562      247.344      50.1975     0.155552     -111.039      266.022      345.957   2.5786e+12      319.493
   122611276      298.816      51.3694      0.32437      271.223      493.022      704.113   1.2344e+13      561.976
   128776158      324.764      24.8101      0.31559       651.58       460.26      368.781   4.0605e+12      374.629
     8185055      285.203      8.32579     0.315242      227.812      838.312      127.131   4.2865e+12      393.992
   123433588      277.641      35.1897     0.308053      93.3997      696.173      495.307   5.8471e+12      441.342
      269710      194.835      6.09497     0.322808     -862.531      228.449      95.2772    8.506e+12      475.251
   116974373      246.614      5.22715     0.301792     -333.337       770.83      76.8306   3.5732e+12      377.925
     6285001      276.293      14.1033     0.283536      84.6172      767.252      193.937   7.7358e+12       460.77
    10409298      342.457      36.1034     0.287869      621.845      196.577      475.634    2.746e+12      331.733
     3732181       234.98      44.0789     0.252131     -294.024      419.602      496.147   6.3125e+13      922.607
     5619761      334.512     0.634734    0.0801173      213.017      101.549      2.61438   7.0995e+12      425.773
    18007629      355.236      74.1914     0.286977      218.509      18.2103      774.427   6.0948e+12      428.485
    17024842      223.043      62.4702     0.207109     -200.071      186.853      525.214   5.2576e+12      401.854
     5963480      285.374      3.17997     0.109462      84.7845      308.354      17.7673   3.3153e+12      343.221
    17497793      264.712      7.96707     0.263505     -67.8448      733.012      103.027    7.133e+12      453.261
   122505140      311.367      23.6047      0.30899      521.954      592.719      345.124   4.3853e+12      406.796
     8433561      349.773      41.8278     0.197911      415.952      75.0438      378.277   3.0809e+12      330.025
    16496400      245.272      25.2155     0.305579     -322.853      701.042      363.442   3.4493e+12      359.727
     4055035      245.737      32.0355     0.312955     -303.798      673.986      462.598   6.0614e+12      457.044
     7992188      289.341      22.9281     0.248954       214.97      612.463      274.563   1.2062e+14      1162.53
     8181698      285.903      10.6134     0.331566      247.683      869.348      169.387     1.16e+14      1142.11
     7901055      299.025      26.6897     0.199832      248.164      447.232      257.127   1.2859e+13      539.282
   121778806      334.176      81.8955     0.302972      107.405       51.978       837.92    5.035e+12      444.034
    15747649      185.288      9.69574     0.168259     -476.674      44.1165      81.7909    2.947e+12      326.216
   122555756      314.721      32.8058     0.324967      533.983        539.2      489.163   9.0955e+12      502.058
   121781226      358.965      61.8515     0.337616      441.041      7.96997      824.452   8.6082e+12      474.141
    12992312      340.398       10.156     0.337304      866.316      308.511      164.734   3.6837e+12      373.697
    15801022      201.664      39.9729     0.156069     -321.747      127.808      290.219   3.6502e+12      348.275
     5189351      261.337      31.8483     0.271423     -97.7772      641.715      403.231   3.9181e+12      372.999
   123360128      293.366      21.0136     0.294491      305.223      706.469      295.626   2.5987e+12      327.718
   116997352      241.923      1.42277     0.305952     -401.851      753.323      21.2061   3.5732e+12      350.136
   110118724      210.877      10.9984     0.330307     -772.138      461.687      174.846    6.984e+12      449.729
    12950315       335.96       1.0622     0.326992      829.125       369.84      16.8329   6.7278e+13      950.746
     3694167      228.409      31.3661     0.232729     -374.904      422.403      344.286   2.4781e+12      325.151
   110107211      213.835      17.8014     0.334327     -732.902      491.276      283.307   1.1857e+13      565.109
     3697782      223.194      28.7567     0.251623     -454.972       427.16      342.472   6.6976e+12      430.397
     9220696      294.045      39.7978     0.314479      274.236      614.641      560.715   6.2958e+12      433.803
   128691825      335.061      15.9825     0.339308      818.819      380.761      258.637    1.072e+13      520.478
   116233552      228.393      38.6066     0.311167     -450.137      506.885      541.293   5.4898e+13      908.163
     8766280      315.319      40.6407     0.176747      274.691      271.648      331.598   3.5163e+12      355.979
     9391896      296.658       17.235     0.301526       361.09      719.245      249.666   1.4433e+13      588.802
   122487779      320.753      22.3313     0.313863      626.395      511.726      332.249   1.3806e+13      581.819
   116301187      241.657      45.6663     0.331094     -304.728      564.916      656.969     2.55e+13      698.818
     8469580      346.826      62.5098      0.22275      285.227      66.7638       562.96   3.4493e+12      354.743
     2659141      218.993      1.98395     0.338299     -727.639      589.091      32.4305   4.5544e+12      401.621
     9014641      303.541      45.7991     0.295186      318.273      480.103      592.313   4.0186e+12      399.612
    15878391      198.674      65.7833     0.241293     -265.939      89.8818      624.138    2.813e+12      333.738
   116347333      245.129       53.501     0.301146     -210.552      454.193      676.578    3.086e+12      328.193
     2492601      222.397      31.3687     0.317502      -557.26      508.788      460.038   3.8511e+12      363.592
   123270841      291.857      9.33189     0.334839      340.914      849.885      150.477   3.4108e+12      352.245
    18234760      300.373      64.1789     0.261953      162.803      277.785      665.416   3.9181e+12      380.098
    15424662       229.39      14.9173     0.337097     -587.289       684.95      240.364   8.2046e+12      490.614
     7864076      294.145      16.7679     0.166381      188.169      419.764      138.604   6.0948e+12      416.188
   109376779      183.619      38.9622     0.331598     -713.741      45.1367       578.35   5.1974e+12      408.713
     6016786       272.31      57.3987     0.219393      13.5861       336.77      526.995   2.6791e+12      322.898
   109191954      183.216      5.05801     0.330282     -911.401      51.2144      80.7944   5.8471e+12      430.148
   110085593      214.822      5.96785     0.316938     -720.394        501.1      91.7349    3.086e+12       345.79
    10687576      333.827      37.4183      0.28472      569.506      279.898      485.488   8.9413e+12      498.271
     6640553      337.941      33.4841      0.17742      394.979      160.057       281.91   1.5204e+13      566.645
    14970189      202.199      7.87677     0.227237     -593.113       242.03      88.6251   4.6549e+12      379.436
   122616097      279.877      57.5854     0.293665      75.6079      434.237       694.15   7.3089e+12      464.125
   123278013      296.829      0.90726     0.306237      385.745      762.692      13.5349   3.5732e+12      355.161
     8467748      347.548      48.1185     0.268047      492.363      108.725      562.333   4.0186e+12      373.605
     2718658      225.068      26.7786     0.302985     -533.677      534.949      381.344   4.9897e+12      403.461
    10392834      349.725      29.5646     0.317796      757.016      137.227      436.426   2.6121e+12      331.546
   122422843      311.964      21.9752     0.290594       504.93      561.481       304.71   9.0955e+12      498.388
     2472815      217.322      20.2965     0.325769     -674.933      514.579      313.892   5.0902e+12      411.626
    18176714      279.688       31.784     0.156449      64.7721      379.424      238.507   5.2911e+12      404.051
    17078419      235.446      72.0357     0.282438     -138.726      201.443      754.367   2.6188e+13      706.061
    10315621       342.57     0.953002      0.19217      526.128       165.18       9.1731   3.5832e+12      350.925
   123253855      306.064      1.75407     0.336496      548.513      753.202      28.5342   2.3388e+13      680.952
    15759155      186.934      16.1066      0.17551     -482.304      58.6527      140.297   1.8921e+14      1326.51
    17095910      227.988      67.3223     0.331961     -237.576      263.739      849.502    4.119e+13      821.018
    16177019      214.572      40.7991     0.275908     -483.667      333.309      507.007   5.0232e+12       415.38
    15124218      211.532      23.8174     0.240674     -532.349      326.631      275.693   3.3823e+12      340.169
   109191874      196.044      9.01163     0.313791     -829.819      238.637      136.937   5.1974e+12       407.21
     4792355      242.007      52.5465     0.212776     -173.441      326.295      482.387   3.1479e+12      350.928
   109169163      185.833      9.79414      0.31309     -855.274      87.3709       148.41   2.3551e+13      680.388
    16121398      212.692      2.21826     0.175684     -425.683      273.196      19.5926   2.9804e+12      340.504
    19198226      359.065      35.8058     0.331249      745.108      12.1641      537.574   7.6353e+12      463.073
    19199224      356.274      38.3959     0.307618      671.309      43.7125      533.121   3.4828e+12      363.807
    18483529      270.378      9.40517     0.269417      4.94324      748.676      124.015     4.32e+12      390.852
     4020035      249.163      15.0149     0.284428     -274.237      720.548      206.796   3.8176e+12      367.667
    14841424      187.762      43.6301     0.263979     -533.989      72.7881      513.753   3.9181e+12      372.354
     4941277       267.47      23.1347     0.193263     -22.5096      509.428      217.866   1.8586e+13      611.836
   117007241      264.145      15.2634     0.329828     -90.0706      878.362      240.946   1.3156e+13      581.887
    17502376      256.245      8.44958     0.241977      -161.38      659.274      100.828   3.7172e+12      362.161
   116293656      238.597      48.3937     0.312583     -301.402      493.714      651.372   3.3296e+13      773.582
   122541078      289.426      51.0393     0.290829       170.42      483.226      633.645   6.4968e+12      433.228
    11147569       316.04     0.210213     0.320449      641.587      618.703      3.27014   3.1144e+12      344.194
   123363631      293.219      26.7053     0.339071      330.605      770.673      421.866   4.6452e+13      902.611
    17669682      257.689      20.4058     0.320036     -177.902      815.202      310.402   5.8939e+12      422.316
    18194932      307.707      51.7392     0.194593      211.398      273.447      438.264   1.8084e+13      606.963
   128682134       333.57      11.5481     0.337958      821.116      408.149       187.36   4.8726e+12      434.208
     6339327      276.994      43.9878     0.338713      82.1604       669.73      651.321   1.4869e+13      586.225
     4506849      205.091      63.6279     0.130089     -152.401      71.3607      339.415   2.0662e+13      649.226
   122607210      271.184      59.5997     0.335979      9.73071      470.964        802.9   2.5337e+13       714.72
    10448739       341.18      46.0031     0.334361      609.343      207.671      666.704   2.7795e+12      352.683
     8998884      307.129      36.5499     0.296383      402.141      531.165      493.878   3.0139e+12      342.434
    13051333      339.501      20.2078     0.337739      822.194      307.391      323.095   2.8465e+12      334.078
   117062939      253.079       20.925     0.337625     -254.208      835.581      333.954   8.4783e+13      1034.12
    18022849      356.707      79.3394     0.332891      170.473      9.80872      907.114   3.1278e+13      758.927
     7489559      242.403      25.3239     0.244442     -290.081      554.949      296.319   2.9135e+12      333.996
   115479013      206.374      76.7043     0.316603     -181.614       90.052      857.833   4.2229e+12      370.194
   117091358      238.078      24.9144     0.337652     -448.445      719.848      393.937    3.086e+12      376.329
    18009304      334.845      77.1155     0.285797      161.833      75.9985      781.607    2.947e+12      339.451
     2189544      195.033      45.1766     0.297024     -565.731      151.935      589.401   3.2818e+12       356.07
     7848114      286.637      3.99183     0.170657      140.604      470.538      34.2704    2.947e+12      320.908
     5871324      286.416      65.3838     0.217254      72.9583      247.637      563.452   2.6456e+12      323.872
    10200277       353.79      47.3025     0.323859      606.753      66.0269      661.472   5.7265e+12      421.193
   110181202      209.116      25.3652     0.321865     -706.474      393.474      383.378   3.8981e+12      396.237
   109197164      182.414       1.8994      0.30691     -855.306      36.0569      28.3896   4.5477e+12      378.341
     6053722      271.023      71.1741     0.339935      5.42334      303.579       890.58   9.3767e+12      501.011
     9107013      298.873      13.6958      0.24671      327.841      594.535      165.453    3.888e+13      790.135
     3296083      185.168      58.4258     0.277654     -407.018      36.8156      664.971   3.5832e+12      360.446
   115402191      233.936      64.6168     0.316699     -222.499       305.53      796.588   1.0232e+13      540.434
     2473193      209.274      18.8413     0.314283     -722.777      405.168      282.742   4.2195e+12      401.254
   123372090      270.289      23.3859      0.30037      3.88403      770.661      333.274   1.3806e+13      566.954
   117016604      232.256      16.3745     0.333997     -543.755      702.431      261.011   5.3598e+12      416.348
    10913658      330.215      18.6421     0.318497      728.869      417.174      283.316   4.8893e+12       397.56
   115422250      188.734      74.2414     0.290893     -218.792      33.6111       784.43   4.7102e+12      405.203
    16194901      219.705      48.2934     0.281243     -404.316      335.734      589.713    8.439e+12      479.385
     8186246      276.139       11.718     0.293622      86.0881      800.404      166.975   4.8223e+12      389.668
    18117247      278.845      70.8577     0.190446      27.5696      177.172      516.566   8.0706e+13      1002.93
   117033358      235.873      21.4875     0.312893     -455.179      671.621      319.389   3.2484e+12       340.18
     3488976      216.968       9.5618     0.186514     -422.308      317.865      89.0378   3.5163e+12      379.485
    17080047      223.839      75.3459     0.288052      -147.38      141.522      781.398    9.812e+12      502.185
   115365282      205.708      36.6885     0.302936     -611.457      294.374      505.622   3.7356e+12      364.506
     3868343      243.066      38.3214      0.33579      -330.64      650.769       576.92   8.0372e+12      471.274
     3543481      220.227      37.4653     0.222896     -384.812      325.508      386.263    1.373e+13      551.055
     7921224      286.812      43.6425     0.240475      142.785      472.565      470.809   3.0139e+12      335.859
    15971289      205.008      9.64962     0.187284     -480.776      224.276      90.2025   5.2911e+12      401.168
   121645467      340.647      41.4385     0.296504      586.804      206.108      549.065   1.9328e+13      639.509
   115398149      204.617      70.1557     0.308514     -265.614      121.701      809.562   2.7611e+12      328.713
    11182737      322.211       11.396     0.339675      728.406      564.795      185.784   5.3916e+12      431.877
   127778923      344.768      7.15729     0.338973      898.455      244.639      116.928   5.8471e+12       444.17
    18004600      295.698      81.7852     0.261883      45.7905      95.1527      731.453   3.2885e+13      789.026
    16269861      232.351      11.7305     0.211838     -361.897      469.103      123.025   9.3767e+12      489.041
     5757972      359.936      73.8887     0.257115      201.587      0.22668      697.898   3.1814e+12      340.457
    10672581      332.775      32.3864     0.300212      630.186      324.219      449.517   7.3004e+12      466.026
     3851463      244.294      30.5075     0.256302     -270.667      562.251      367.679   4.4539e+12      375.237
     7822845      279.544      58.2219     0.257241      63.4619      377.438      617.817   3.0632e+14      1575.82
     8920984       318.48      18.5722     0.240217      483.673      428.223      217.054   4.4539e+12      400.741
     7847243      299.711      6.91371     0.182547      258.365      452.759      63.2095   4.1525e+12       374.11
     7752039      344.563      87.0204     0.295577      41.4491      11.4457      826.111   3.3488e+12      357.957
    17006314      230.568      49.3115     0.178241     -212.532      258.443      389.175   3.0139e+12      337.708
     2206737      204.036      47.6878     0.333675     -568.714      253.633      684.055    5.626e+12      430.654
   109322389      183.693      30.7374     0.336437      -799.45      51.6069      476.374   3.7356e+12      352.358
     2002137      185.643     0.879447     0.282392     -788.971      77.9634        12.17   5.4251e+12      419.608
     2185968      198.809      43.5508     0.319405     -609.662      207.648      612.272   1.5438e+13       591.41
   116946131      261.389      10.2315     0.296001     -122.055      805.966      147.133   9.7452e+12      496.486
    18117489      306.403      61.9629     0.208578      166.331      225.581      526.294   1.1359e+14      1125.41
   121708954      334.814      53.5915      0.31815      475.571      223.644      712.595   1.8353e+13      623.703
    16382704      244.388      1.06916     0.222804     -274.342       572.29      11.8441   8.9748e+12      494.918
    10179863      357.599      28.3889     0.261906      649.644      27.2385      351.407   3.1814e+12      339.767
     4825512      244.871      57.6337     0.267058     -171.108      364.799      635.751   5.6026e+13      924.553
    16930549      214.746      83.0553     0.303899     -84.3262      58.4894      842.541   3.7172e+12      366.402
    17041077      226.481      65.2779     0.215266     -176.937      186.327      558.088   2.1566e+13      666.363
    17687824      255.033      21.5462     0.339814     -225.952      845.198      345.439   3.2483e+12      338.843
     2429619      216.028      13.6527     0.289534     -637.767      463.834      191.551   1.4969e+13      564.295
     4736368      269.891      28.5874     0.121935     -0.59277      312.396      170.235   3.7842e+12      346.478
     5207267      254.543      44.8658     0.278553     -147.881      534.798      552.273   5.4251e+12      414.899
    19236164      344.035      6.89539      0.25187      680.084      194.562      85.5432   5.3916e+12      412.322
     4808103      245.187      59.1209     0.212992     -131.004      283.349      522.026   4.1525e+12      364.097
     3674498      231.992      23.5217     0.240589     -385.333      493.063      272.376   3.2818e+12      355.367
   127943530      356.002      34.9467     0.328866      746.391      52.1685      522.867   2.7124e+13       735.33
     4640704      250.763      33.7449     0.113321     -90.7613      260.094      184.031   3.3488e+12      342.724
     2128617      195.233      13.6024     0.291408     -765.625      208.489      192.004   1.1788e+13      530.641
     6641376      340.647      33.4647     0.200095      451.146      158.455      316.066   6.3962e+12      431.277
     4772731      229.103      41.2393     0.174474     -247.555       285.82       331.48   3.2483e+12       339.38
   117081475      243.556      22.9254     0.333296     -379.006      762.036      359.956   5.3598e+12      437.137
    19235977      345.493      7.50497     0.258601      701.018      181.391      95.3942   3.3488e+12      378.067
     8584179      341.062      14.6911      0.19203      504.265      173.025      139.774   2.5786e+12      318.242
     6392740      275.063      8.25294     0.299395      73.1115       825.22      120.163   2.6791e+12       344.82
   128700998       333.82      13.2985     0.339021      819.724      403.002      215.901   5.6847e+12      416.769
    17326389      269.781      33.0727     0.167462     -1.54932      405.107      263.812   2.9135e+12      327.224
     7957146      291.257      61.5142     0.332728      159.538      410.101      810.934    4.186e+12      379.791
     9105917      304.527      14.1173     0.270273      418.385      608.137      185.649   3.9483e+13      801.832
    10896656      329.697      17.8261     0.310895       712.44      416.359      265.351    4.253e+12       387.73
    16420413      235.323      17.0217     0.246504     -379.867      549.072      204.402   1.4266e+13      575.159
    17403965      249.079      44.8736     0.306073     -216.204       565.55      602.802   3.6167e+12      357.772
     6772317       323.35      33.7528     0.258048       486.22      361.762      404.984   8.6734e+12      492.672
     4208887      248.726      15.6442     0.337302      -326.41      838.331      251.931   3.3153e+12      349.712
     9069109      310.646     0.291783     0.256931      472.864      550.797       3.6969   3.6368e+13      785.497
     6678334      331.377      50.8135     0.295384      458.528      250.234      640.791   7.3674e+12      457.765
     4468328      193.866      52.5341     0.010901     -19.2555      4.75317      25.8794   7.0325e+12      417.953
   117101814      250.375      29.9923     0.298357     -242.723      680.719      417.121   2.9235e+12      333.651
    14878897      184.569      43.7024     0.311992     -626.683      50.0852      600.831   5.5255e+12      411.968
     5978104      282.881      12.2399     0.129593      82.2319      359.579      80.0198   4.8926e+13      834.862
   122680356      280.723      66.7542     0.327648      66.8047      352.767       835.85   5.1974e+12      467.483
     2472447      220.603      21.2488     0.306979     -606.226      519.659      310.489   8.6065e+12       469.05
     8070086      270.869      43.4494     0.305004      9.37927       618.19       585.67   3.0809e+12      353.636
    16044913       204.94      52.4477     0.300299     -463.929      215.742      665.523   6.3627e+12      434.532
   122580051      279.869      50.7033     0.296887      90.1646      518.281      642.802   4.0605e+12      364.028
   121653247      337.418      37.5604      0.30099      615.739      256.086      512.824   9.5827e+12      501.996
   115471469      195.665      65.3445     0.324904     -362.584      101.681      820.403            0      366.197
     6792334      313.141      48.7454     0.293383      370.427      395.284       617.62   4.9228e+12      401.832
       42553      184.979      24.0886     0.319073     -807.419      70.3414      362.351   2.5451e+12      338.545
    12703897      342.825      16.4816     0.321562      819.184       253.19      253.679   4.5209e+12      397.813
       22987      181.354      5.53497     0.329253     -909.274      21.4932      88.1378   6.3627e+12      443.231
    18480773      281.714      13.5287      0.25436      141.953      684.613      168.228    2.813e+12      328.032
    11237660      312.936      25.7992     0.311644      532.776      572.611      378.085   1.8552e+13      625.278
     9202514      302.993      36.4288      0.28671      352.334      542.693      477.538   1.9791e+13      640.342
     4510368       263.92      74.8131     0.140342     -11.3135      106.211       393.49   5.4921e+12      401.388
    10594596      335.932      9.99996     0.311389       780.56       348.64      150.738   1.7012e+13      613.844
     4526498      188.927      65.2327     0.153341     -183.814      28.8716      403.291   3.1981e+13       738.38
     6775763      316.309      42.8554      0.23028       347.13      331.615      445.413   2.7795e+12       327.24
     6643375      339.373      31.3267     0.186078      427.562       160.94       278.06   3.7842e+12       351.29
     7922568      270.314      42.2002     0.214045      2.47815      452.693      410.487     2.88e+12      327.008
     5716265      281.565      82.1188     0.183438      14.5024      70.8699      522.574   1.0113e+13       505.36
     5170710      258.039      24.9465     0.251548     -133.733       631.26      300.161   4.2865e+12       383.41
    17251121       267.52      62.4458     0.275741     -15.5252      358.401      687.539   6.1283e+12      420.403
    18345988      282.878      1.02259     0.195548      124.958      546.576      10.0078   7.3339e+12      470.382
     5733259      331.333      79.9771     0.233201      101.201      55.3302      652.599   3.0139e+12      337.409
     3504389      231.002      28.6586     0.169688     -270.362       333.89       234.81   6.4431e+13      924.587
    16272042      234.275      9.89672     0.179311     -296.921      412.825        88.72   4.6549e+12      375.435
   122536246      293.871      45.5613     0.309832      244.819       553.22      616.941   4.7102e+12      395.238
     6055100       290.45      70.3505     0.328867      107.242      287.601       859.65   1.0817e+13        528.9
   117021850      251.629      14.1819     0.313769     -267.122      804.349      214.177   7.7961e+12      471.822
     5189965      248.008      28.4295     0.275974     -255.585      632.853       369.49   3.0809e+12      338.698
    16064055      208.006      61.1955     0.304045     -361.226      192.116      744.079   8.9748e+12      496.781
    16250011      232.555      4.86084     0.197049     -342.201      446.859      47.8646     1.44e+13      576.234
      500832      197.192       9.0934     0.330833     -865.785       267.87      145.055   2.6121e+12      332.438
   116214747      219.243       27.081     0.321645     -616.725      503.755      407.163   3.2484e+12      340.803
   121656301      334.165      45.7252     0.318314      556.601       269.49      634.266   5.8471e+12      415.009
     3733802      226.343       42.055      0.26255     -379.718      397.949      496.219   1.4366e+13      568.257
     2392860      213.763      2.90526     0.310038     -717.851      479.888      43.8217   1.0884e+13      530.054
    18388074      276.293      30.0216     0.256516      68.7887      623.813      362.658   2.6121e+12       333.86
    10876850      330.619      12.3204     0.299188      712.192      400.994      178.509   4.9362e+13      854.405
     4622540      230.438     0.217093    0.0832472     -156.071      188.912      0.92847   6.3962e+12      406.562
    17058286      234.842      74.5144     0.228491     -99.9452      141.901      626.468   4.2396e+13      807.238
     2452706      217.744      14.1974     0.303426     -649.727      502.968      207.872   3.1479e+12      342.957
     7976585      283.472      10.7605     0.218903      142.866      596.384      116.547   1.3027e+13       536.19
    11165293      319.996      7.19883     0.329511      694.945      583.208      114.592   4.9562e+12      411.173
     7941228      282.848      47.9823     0.270308      113.308      496.785      565.554   2.5786e+12      338.258
    18855260      328.105      61.9329     0.291841      326.577      203.235      721.385   3.8846e+12      378.306
